ano;regiao;uf;local_obito;faixa_etaria;sexo;quant_obitos;quant_populacao
2020;Sudeste;MG;HOSPITAL;< 9;M;14;21411923
2020;Sudeste;MG;HOSPITAL;> 100;F;86;21411923
2020;Sudeste;MG;HOSPITAL;> 100;M;47;21411923
2020;Sudeste;MG;HOSPITAL;N/I;F;4;21411923
2020;Sudeste;MG;HOSPITAL;N/I;M;10;21411923
2020;Sudeste;MG;IGNORADO;20 - 29;F;2;21411923
2020;Sudeste;MG;IGNORADO;30 - 39;F;2;21411923
2020;Sudeste;MG;IGNORADO;30 - 39;M;3;21411923
2020;Sudeste;MG;IGNORADO;40 - 49;F;6;21411923
2020;Sudeste;MG;IGNORADO;40 - 49;M;7;21411923
2020;Sudeste;MG;IGNORADO;50 - 59;F;11;21411923
2020;Sudeste;MG;IGNORADO;50 - 59;M;24;21411923
2020;Sudeste;MG;IGNORADO;60 - 69;F;22;21411923
2020;Sudeste;MG;IGNORADO;60 - 69;M;47;21411923
2020;Sudeste;MG;IGNORADO;70 - 79;F;35;21411923
2020;Sudeste;MG;IGNORADO;70 - 79;M;47;21411923
2020;Sudeste;MG;IGNORADO;80 - 89;F;37;21411923
2020;Sudeste;MG;IGNORADO;80 - 89;M;48;21411923
2020;Sudeste;MG;IGNORADO;90 - 99;F;26;21411923
2020;Sudeste;MG;IGNORADO;90 - 99;M;17;21411923
2020;Sudeste;MG;IGNORADO;< 9;F;1;21411923
2020;Sudeste;MG;IGNORADO;> 100;F;1;21411923
2020;Sudeste;MG;IGNORADO;N/I;F;1;21411923
2020;Sudeste;MG;OUTRO;10 - 19;M;1;21411923
2020;Sudeste;MG;OUTRO;30 - 39;F;1;21411923
2020;Sudeste;MG;OUTRO;40 - 49;M;6;21411923
2020;Sudeste;MG;OUTRO;50 - 59;F;3;21411923
2020;Sudeste;MG;OUTRO;50 - 59;M;4;21411923
2020;Sudeste;MG;OUTRO;60 - 69;F;3;21411923
2020;Sudeste;MG;OUTRO;60 - 69;M;8;21411923
2020;Sudeste;MG;OUTRO;70 - 79;F;6;21411923
2020;Sudeste;MG;OUTRO;70 - 79;M;9;21411923
2020;Sudeste;MG;OUTRO;80 - 89;F;8;21411923
2020;Sudeste;MG;OUTRO;80 - 89;M;9;21411923
2020;Sudeste;MG;OUTRO;90 - 99;F;8;21411923
2020;Sudeste;MG;OUTRO;90 - 99;M;6;21411923
2020;Sudeste;MG;OUTRO;> 100;F;2;21411923
2020;Sudeste;MG;OUTRO;> 100;M;1;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;20 - 29;F;1;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;20 - 29;M;5;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;30 - 39;F;12;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;30 - 39;M;11;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;40 - 49;F;17;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;40 - 49;M;26;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;50 - 59;F;28;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;50 - 59;M;47;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;60 - 69;F;48;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;60 - 69;M;75;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;70 - 79;F;69;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;70 - 79;M;85;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;80 - 89;F;83;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;80 - 89;M;75;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;90 - 99;F;59;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;90 - 99;M;37;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;< 9;M;1;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;> 100;F;7;21411923
2020;Sudeste;MG;OUTROS_SERVICOS_SAUDE;> 100;M;8;21411923
2020;Sudeste;MG;VIA_PUBLICA;30 - 39;F;1;21411923
2020;Sudeste;MG;VIA_PUBLICA;50 - 59;M;4;21411923
2020;Sudeste;MG;VIA_PUBLICA;60 - 69;F;1;21411923
2020;Sudeste;MG;VIA_PUBLICA;60 - 69;M;1;21411923
2020;Sudeste;MG;VIA_PUBLICA;70 - 79;F;1;21411923
2020;Sudeste;MG;VIA_PUBLICA;70 - 79;M;3;21411923
2020;Sudeste;MG;VIA_PUBLICA;80 - 89;F;2;21411923
2020;Sudeste;MG;VIA_PUBLICA;80 - 89;M;5;21411923
2020;Sudeste;RJ;DOMICILIO;10 - 19;F;1;17463349
2020;Sudeste;RJ;DOMICILIO;20 - 29;F;1;17463349
2020;Sudeste;RJ;DOMICILIO;20 - 29;M;2;17463349
2020;Sudeste;RJ;DOMICILIO;30 - 39;F;3;17463349
2020;Sudeste;RJ;DOMICILIO;30 - 39;M;5;17463349
2020;Sudeste;RJ;DOMICILIO;40 - 49;F;10;17463349
2020;Sudeste;RJ;DOMICILIO;40 - 49;M;16;17463349
2020;Sudeste;RJ;DOMICILIO;50 - 59;F;15;17463349
2020;Sudeste;RJ;DOMICILIO;50 - 59;M;24;17463349
2020;Sudeste;RJ;DOMICILIO;60 - 69;F;20;17463349
2020;Sudeste;RJ;DOMICILIO;60 - 69;M;44;17463349
2020;Sudeste;RJ;DOMICILIO;70 - 79;F;24;17463349
2020;Sudeste;RJ;DOMICILIO;70 - 79;M;31;17463349
2020;Sudeste;RJ;DOMICILIO;80 - 89;F;24;17463349
2020;Sudeste;RJ;DOMICILIO;80 - 89;M;34;17463349
2020;Sudeste;RJ;DOMICILIO;90 - 99;F;32;17463349
2020;Sudeste;RJ;DOMICILIO;90 - 99;M;20;17463349
2020;Sudeste;RJ;DOMICILIO;> 100;F;5;17463349
2020;Sudeste;RJ;DOMICILIO;N/I;F;1;17463349
2020;Sudeste;RJ;HOSPITAL;10 - 19;F;12;17463349
2020;Sudeste;RJ;HOSPITAL;10 - 19;M;8;17463349
2020;Sudeste;RJ;HOSPITAL;20 - 29;F;77;17463349
2020;Sudeste;RJ;HOSPITAL;20 - 29;M;80;17463349
2020;Sudeste;RJ;HOSPITAL;30 - 39;F;254;17463349
2020;Sudeste;RJ;HOSPITAL;30 - 39;M;299;17463349
2020;Sudeste;RJ;HOSPITAL;40 - 49;F;528;17463349
2020;Sudeste;RJ;HOSPITAL;40 - 49;M;807;17463349
2020;Sudeste;RJ;HOSPITAL;50 - 59;F;1039;17463349
2020;Sudeste;RJ;HOSPITAL;50 - 59;M;1647;17463349
2020;Sudeste;RJ;HOSPITAL;60 - 69;F;2321;17463349
2020;Sudeste;RJ;HOSPITAL;60 - 69;M;3152;17463349
2020;Sudeste;RJ;HOSPITAL;70 - 79;F;2933;17463349
2020;Sudeste;RJ;HOSPITAL;70 - 79;M;4032;17463349
2020;Sudeste;RJ;HOSPITAL;80 - 89;F;2836;17463349
2020;Sudeste;RJ;HOSPITAL;80 - 89;M;2966;17463349
2020;Sudeste;RJ;HOSPITAL;90 - 99;F;1567;17463349
2020;Sudeste;RJ;HOSPITAL;90 - 99;M;1083;17463349
2020;Sudeste;RJ;HOSPITAL;< 9;F;33;17463349
2020;Sudeste;RJ;HOSPITAL;< 9;M;31;17463349
2020;Sudeste;RJ;HOSPITAL;> 100;F;136;17463349
2020;Sudeste;RJ;HOSPITAL;> 100;M;54;17463349
2020;Sudeste;RJ;HOSPITAL;N/I;F;22;17463349
2020;Sudeste;RJ;HOSPITAL;N/I;I;1;17463349
2020;Sudeste;RJ;HOSPITAL;N/I;M;21;17463349
2020;Sudeste;RJ;IGNORADO;20 - 29;M;1;17463349
2020;Sudeste;RJ;IGNORADO;40 - 49;M;1;17463349
2020;Sudeste;RJ;IGNORADO;50 - 59;F;2;17463349
2020;Sudeste;RJ;IGNORADO;50 - 59;M;3;17463349
2020;Sudeste;RJ;IGNORADO;60 - 69;F;2;17463349
2020;Sudeste;RJ;IGNORADO;60 - 69;M;6;17463349
2020;Sudeste;RJ;IGNORADO;70 - 79;F;7;17463349
2020;Sudeste;RJ;IGNORADO;70 - 79;M;4;17463349
2020;Sudeste;RJ;IGNORADO;80 - 89;F;2;17463349
2020;Sudeste;RJ;IGNORADO;80 - 89;M;6;17463349
2020;Sudeste;RJ;IGNORADO;90 - 99;F;1;17463349
2020;Sudeste;RJ;IGNORADO;90 - 99;M;1;17463349
2020;Sudeste;RJ;IGNORADO;> 100;F;1;17463349
2020;Sudeste;RJ;OUTRO;30 - 39;M;1;17463349
2020;Sudeste;RJ;OUTRO;40 - 49;F;2;17463349
2020;Sudeste;RJ;OUTRO;40 - 49;M;3;17463349
2020;Sudeste;RJ;OUTRO;50 - 59;F;2;17463349
2020;Sudeste;RJ;OUTRO;50 - 59;M;4;17463349
2020;Sudeste;RJ;OUTRO;60 - 69;F;7;17463349
2020;Sudeste;RJ;OUTRO;60 - 69;M;8;17463349
2020;Sudeste;RJ;OUTRO;70 - 79;F;3;17463349
2020;Sudeste;RJ;OUTRO;70 - 79;M;10;17463349
2020;Sudeste;RJ;OUTRO;80 - 89;F;3;17463349
2020;Sudeste;RJ;OUTRO;80 - 89;M;7;17463349
2020;Sudeste;RJ;OUTRO;90 - 99;F;1;17463349
2020;Sudeste;RJ;OUTRO;90 - 99;M;4;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;10 - 19;F;1;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;20 - 29;F;6;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;20 - 29;M;11;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;30 - 39;F;29;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;30 - 39;M;30;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;40 - 49;F;68;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;40 - 49;M;87;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;50 - 59;F;132;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;50 - 59;M;177;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;60 - 69;F;221;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;60 - 69;M;315;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;70 - 79;F;277;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;70 - 79;M;377;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;80 - 89;F;224;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;80 - 89;M;247;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;90 - 99;F;119;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;90 - 99;M;82;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;< 9;M;1;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;> 100;F;8;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;> 100;M;6;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;N/I;F;2;17463349
2020;Sudeste;RJ;OUTROS_SERVICOS_SAUDE;N/I;M;6;17463349
2020;Sudeste;RJ;VIA_PUBLICA;40 - 49;M;1;17463349
2020;Sudeste;RJ;VIA_PUBLICA;50 - 59;M;2;17463349
2020;Sudeste;RJ;VIA_PUBLICA;60 - 69;F;3;17463349
2020;Sudeste;RJ;VIA_PUBLICA;60 - 69;M;1;17463349
2020;Sudeste;RJ;VIA_PUBLICA;70 - 79;F;1;17463349
2020;Sudeste;RJ;VIA_PUBLICA;80 - 89;F;2;17463349
2020;Sudeste;SP;DOMICILIO;10 - 19;M;1;46649132
2020;Sudeste;SP;DOMICILIO;20 - 29;F;2;46649132
2020;Sudeste;SP;DOMICILIO;20 - 29;M;1;46649132
2020;Sudeste;SP;DOMICILIO;30 - 39;F;6;46649132
2020;Sudeste;SP;DOMICILIO;30 - 39;M;13;46649132
2020;Sudeste;SP;DOMICILIO;40 - 49;F;20;46649132
2020;Sudeste;SP;DOMICILIO;40 - 49;M;33;46649132
2020;Sudeste;SP;DOMICILIO;50 - 59;F;39;46649132
2020;Sudeste;SP;DOMICILIO;50 - 59;M;65;46649132
2020;Sudeste;SP;DOMICILIO;60 - 69;F;58;46649132
2020;Sudeste;SP;DOMICILIO;60 - 69;I;1;46649132
2020;Sudeste;SP;DOMICILIO;60 - 69;M;116;46649132
2020;Sudeste;SP;DOMICILIO;70 - 79;F;81;46649132
2020;Sudeste;SP;DOMICILIO;70 - 79;M;131;46649132
2020;Sudeste;SP;DOMICILIO;80 - 89;F;97;46649132
2020;Sudeste;SP;DOMICILIO;80 - 89;M;133;46649132
2020;Sudeste;SP;DOMICILIO;90 - 99;F;99;46649132
2020;Sudeste;SP;DOMICILIO;90 - 99;M;41;46649132
2020;Sudeste;SP;DOMICILIO;> 100;F;11;46649132
2020;Sudeste;SP;DOMICILIO;> 100;M;10;46649132
2020;Sudeste;SP;DOMICILIO;N/I;F;2;46649132
2020;Sudeste;SP;HOSPITAL;10 - 19;F;41;46649132
2020;Sudeste;SP;HOSPITAL;10 - 19;M;32;46649132
2020;Sudeste;SP;HOSPITAL;20 - 29;F;142;46649132
2020;Sudeste;SP;HOSPITAL;20 - 29;M;160;46649132
2020;Sudeste;SP;HOSPITAL;30 - 39;F;412;46649132
2020;Sudeste;SP;HOSPITAL;30 - 39;I;1;46649132
2020;Sudeste;SP;HOSPITAL;30 - 39;M;634;46649132
2020;Sudeste;SP;HOSPITAL;40 - 49;F;994;46649132
2020;Sudeste;SP;HOSPITAL;40 - 49;M;1639;46649132
2020;Sudeste;SP;HOSPITAL;50 - 59;F;1882;46649132
2020;Sudeste;SP;HOSPITAL;50 - 59;M;3359;46649132
2020;Sudeste;SP;HOSPITAL;60 - 69;F;3899;46649132
2020;Sudeste;SP;HOSPITAL;60 - 69;M;6401;46649132
2020;Sudeste;SP;HOSPITAL;70 - 79;F;5237;46649132
2020;Sudeste;SP;HOSPITAL;70 - 79;I;1;46649132
2020;Sudeste;SP;HOSPITAL;70 - 79;M;7672;46649132
2020;Sudeste;SP;HOSPITAL;80 - 89;F;5248;46649132
2020;Sudeste;SP;HOSPITAL;80 - 89;M;5889;46649132
2020;Sudeste;SP;HOSPITAL;90 - 99;F;2888;46649132
2020;Sudeste;SP;HOSPITAL;90 - 99;I;1;46649132
2020;Sudeste;SP;HOSPITAL;90 - 99;M;2144;46649132
2020;Sudeste;SP;HOSPITAL;< 9;F;70;46649132
2020;Sudeste;SP;HOSPITAL;< 9;M;82;46649132
2020;Sudeste;SP;HOSPITAL;> 100;F;216;46649132
2020;Sudeste;SP;HOSPITAL;> 100;M;99;46649132
2020;Sudeste;SP;HOSPITAL;N/I;F;27;46649132
2020;Sudeste;SP;HOSPITAL;N/I;I;12;46649132
2020;Sudeste;SP;HOSPITAL;N/I;M;34;46649132
2020;Sudeste;SP;IGNORADO;20 - 29;F;2;46649132
2020;Sudeste;SP;IGNORADO;30 - 39;F;2;46649132
2020;Sudeste;SP;IGNORADO;30 - 39;M;2;46649132
2020;Sudeste;SP;IGNORADO;40 - 49;F;1;46649132
2020;Sudeste;SP;IGNORADO;40 - 49;M;5;46649132
2020;Sudeste;SP;IGNORADO;50 - 59;F;8;46649132
2020;Sudeste;SP;IGNORADO;50 - 59;M;7;46649132
2020;Sudeste;SP;IGNORADO;60 - 69;F;8;46649132
2020;Sudeste;SP;IGNORADO;60 - 69;M;14;46649132
2020;Sudeste;SP;IGNORADO;70 - 79;F;12;46649132
2020;Sudeste;SP;IGNORADO;70 - 79;M;17;46649132
2020;Sudeste;SP;IGNORADO;80 - 89;F;14;46649132
2020;Sudeste;SP;IGNORADO;80 - 89;M;16;46649132
2020;Sudeste;SP;IGNORADO;90 - 99;F;8;46649132
2020;Sudeste;SP;IGNORADO;90 - 99;M;4;46649132
2020;Sudeste;SP;IGNORADO;< 9;F;1;46649132
2020;Sudeste;SP;IGNORADO;< 9;M;2;46649132
2020;Sudeste;SP;IGNORADO;> 100;F;1;46649132
2020;Sudeste;SP;IGNORADO;N/I;M;1;46649132
2020;Sudeste;SP;OUTRO;20 - 29;F;1;46649132
2020;Sudeste;SP;OUTRO;20 - 29;M;5;46649132
2020;Sudeste;SP;OUTRO;30 - 39;F;4;46649132
2020;Sudeste;SP;OUTRO;30 - 39;M;4;46649132
2020;Sudeste;SP;OUTRO;40 - 49;F;11;46649132
2020;Sudeste;SP;OUTRO;40 - 49;M;17;46649132
2020;Sudeste;SP;OUTRO;50 - 59;F;18;46649132
2020;Sudeste;SP;OUTRO;50 - 59;M;21;46649132
2020;Sudeste;SP;OUTRO;60 - 69;F;35;46649132
2020;Sudeste;SP;OUTRO;60 - 69;M;57;46649132
2020;Sudeste;SP;OUTRO;70 - 79;F;38;46649132
2020;Sudeste;SP;OUTRO;70 - 79;M;49;46649132
2020;Sudeste;SP;OUTRO;80 - 89;F;43;46649132
2020;Sudeste;SP;OUTRO;80 - 89;M;60;46649132
2020;Sudeste;SP;OUTRO;90 - 99;F;43;46649132
2020;Sudeste;SP;OUTRO;90 - 99;M;12;46649132
2020;Sudeste;SP;OUTRO;> 100;F;2;46649132
2020;Sudeste;SP;OUTRO;> 100;M;3;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;20 - 29;F;2;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;20 - 29;M;5;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;30 - 39;F;13;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;30 - 39;M;13;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;40 - 49;F;22;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;40 - 49;M;51;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;50 - 59;F;48;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;50 - 59;M;73;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;60 - 69;F;93;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;60 - 69;M;168;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;70 - 79;F;140;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;70 - 79;M;197;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;80 - 89;F;171;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;80 - 89;M;158;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;90 - 99;F;119;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;90 - 99;M;72;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;> 100;F;11;46649132
2020;Sudeste;SP;OUTROS_SERVICOS_SAUDE;> 100;M;7;46649132
2020;Sudeste;SP;POSTO_SAUDE;30 - 39;F;3;46649132
2020;Sudeste;SP;POSTO_SAUDE;40 - 49;M;2;46649132
2020;Sudeste;SP;POSTO_SAUDE;50 - 59;F;1;46649132
2020;Sudeste;SP;POSTO_SAUDE;50 - 59;M;1;46649132
2020;Sudeste;SP;POSTO_SAUDE;60 - 69;F;2;46649132
2020;Sudeste;SP;POSTO_SAUDE;60 - 69;M;3;46649132
2020;Sudeste;SP;POSTO_SAUDE;70 - 79;F;2;46649132
2020;Sudeste;SP;POSTO_SAUDE;70 - 79;M;1;46649132
2020;Sudeste;SP;POSTO_SAUDE;80 - 89;F;3;46649132
2020;Sudeste;SP;POSTO_SAUDE;80 - 89;M;3;46649132
2020;Sudeste;SP;POSTO_SAUDE;90 - 99;F;1;46649132
2020;Sudeste;SP;POSTO_SAUDE;90 - 99;M;2;46649132
2020;Sudeste;SP;POSTO_SAUDE;< 9;M;1;46649132
2020;Sudeste;SP;VIA_PUBLICA;30 - 39;F;1;46649132
2020;Sudeste;SP;VIA_PUBLICA;30 - 39;M;1;46649132
2020;Sudeste;SP;VIA_PUBLICA;40 - 49;M;3;46649132
2020;Sudeste;SP;VIA_PUBLICA;50 - 59;M;5;46649132
2020;Sudeste;SP;VIA_PUBLICA;60 - 69;F;1;46649132
2020;Sudeste;SP;VIA_PUBLICA;60 - 69;M;2;46649132
2020;Sudeste;SP;VIA_PUBLICA;70 - 79;F;1;46649132
2020;Sudeste;SP;VIA_PUBLICA;70 - 79;M;3;46649132
2020;Sudeste;SP;VIA_PUBLICA;80 - 89;M;2;46649132
2020;Sudeste;SP;VIA_PUBLICA;90 - 99;M;1;46649132
2020;Sul;PR;DOMICILIO;10 - 19;F;1;11597484
2020;Sul;PR;DOMICILIO;10 - 19;M;1;11597484
2020;Sul;PR;DOMICILIO;20 - 29;F;1;11597484
2020;Sul;PR;DOMICILIO;20 - 29;M;3;11597484
2020;Sul;PR;DOMICILIO;30 - 39;M;3;11597484
2020;Sul;PR;DOMICILIO;40 - 49;F;10;11597484
2020;Sul;PR;DOMICILIO;40 - 49;M;10;11597484
2020;Sul;PR;DOMICILIO;50 - 59;F;10;11597484
2020;Sul;PR;DOMICILIO;50 - 59;M;16;11597484
2020;Sul;PR;DOMICILIO;60 - 69;F;21;11597484
2020;Sul;PR;DOMICILIO;60 - 69;M;29;11597484
2020;Sul;PR;DOMICILIO;70 - 79;F;19;11597484
2020;Sul;PR;DOMICILIO;70 - 79;M;40;11597484
2020;Sul;PR;DOMICILIO;80 - 89;F;32;11597484
2020;Sul;PR;DOMICILIO;80 - 89;M;38;11597484
2020;Sul;PR;DOMICILIO;90 - 99;F;16;11597484
2020;Sul;PR;DOMICILIO;90 - 99;M;17;11597484
2020;Sul;PR;DOMICILIO;> 100;F;2;11597484
2020;Sul;PR;DOMICILIO;> 100;M;1;11597484
2020;Sul;PR;HOSPITAL;10 - 19;F;8;11597484
2020;Sul;PR;HOSPITAL;10 - 19;M;3;11597484
2020;Sul;PR;HOSPITAL;20 - 29;F;39;11597484
2020;Sul;PR;HOSPITAL;20 - 29;M;40;11597484
2020;Sul;PR;HOSPITAL;30 - 39;F;85;11597484
2020;Sul;PR;HOSPITAL;30 - 39;M;140;11597484
2020;Sul;PR;HOSPITAL;40 - 49;F;173;11597484
2020;Sul;PR;HOSPITAL;40 - 49;M;311;11597484
2020;Sul;PR;HOSPITAL;50 - 59;F;408;11597484
2020;Sul;PR;HOSPITAL;50 - 59;I;1;11597484
2020;Sul;PR;HOSPITAL;50 - 59;M;687;11597484
2020;Sul;PR;HOSPITAL;60 - 69;F;833;11597484
2020;Sul;PR;HOSPITAL;60 - 69;M;1226;11597484
2020;Sul;PR;HOSPITAL;70 - 79;F;1078;11597484
2020;Sul;PR;HOSPITAL;70 - 79;M;1552;11597484
2020;Sul;PR;HOSPITAL;80 - 89;F;971;11597484
2020;Sul;PR;HOSPITAL;80 - 89;M;1194;11597484
2020;Sul;PR;HOSPITAL;90 - 99;F;423;11597484
2020;Sul;PR;HOSPITAL;90 - 99;M;364;11597484
2020;Sul;PR;HOSPITAL;< 9;F;14;11597484
2020;Sul;PR;HOSPITAL;< 9;M;14;11597484
2020;Sul;PR;HOSPITAL;> 100;F;26;11597484
2020;Sul;PR;HOSPITAL;> 100;M;25;11597484
2020;Sul;PR;HOSPITAL;N/I;F;9;11597484
2020;Sul;PR;HOSPITAL;N/I;I;25;11597484
2020;Sul;PR;HOSPITAL;N/I;M;21;11597484
2020;Sul;PR;IGNORADO;30 - 39;M;1;11597484
2020;Sul;PR;IGNORADO;40 - 49;M;1;11597484
2020;Sul;PR;IGNORADO;50 - 59;F;1;11597484
2020;Sul;PR;IGNORADO;50 - 59;M;1;11597484
2020;Sul;PR;IGNORADO;60 - 69;M;2;11597484
2020;Sul;PR;IGNORADO;70 - 79;M;1;11597484
2020;Sul;PR;IGNORADO;90 - 99;M;1;11597484
2020;Sul;PR;OUTRO;30 - 39;M;3;11597484
2020;Sul;PR;OUTRO;40 - 49;F;6;11597484
2020;Sul;PR;OUTRO;40 - 49;M;12;11597484
2020;Sul;PR;OUTRO;50 - 59;F;10;11597484
2020;Sul;PR;OUTRO;50 - 59;M;12;11597484
2020;Sul;PR;OUTRO;60 - 69;F;14;11597484
2020;Sul;PR;OUTRO;60 - 69;M;24;11597484
2020;Sul;PR;OUTRO;70 - 79;F;24;11597484
2020;Sul;PR;OUTRO;70 - 79;M;21;11597484
2020;Sul;PR;OUTRO;80 - 89;F;20;11597484
2020;Sul;PR;OUTRO;80 - 89;M;14;11597484
2020;Sul;PR;OUTRO;90 - 99;F;7;11597484
2020;Sul;PR;OUTRO;90 - 99;M;5;11597484
2020;Sul;PR;OUTRO;> 100;F;1;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;20 - 29;F;2;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;30 - 39;F;4;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;30 - 39;M;4;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;40 - 49;F;4;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;40 - 49;M;14;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;50 - 59;F;12;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;50 - 59;M;10;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;60 - 69;F;18;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;60 - 69;M;31;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;70 - 79;F;23;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;70 - 79;M;28;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;80 - 89;F;19;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;80 - 89;M;21;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;90 - 99;F;11;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;90 - 99;M;10;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;> 100;F;2;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;N/I;I;1;11597484
2020;Sul;PR;OUTROS_SERVICOS_SAUDE;N/I;M;2;11597484
2020;Sul;PR;POSTO_SAUDE;80 - 89;F;1;11597484
2020;Sul;PR;SAMU;10 - 19;F;1;11597484
2020;Sul;PR;VIA_PUBLICA;40 - 49;M;1;11597484
2020;Sul;PR;VIA_PUBLICA;50 - 59;M;3;11597484
2020;Sul;PR;VIA_PUBLICA;60 - 69;M;2;11597484
2020;Sul;PR;VIA_PUBLICA;70 - 79;M;2;11597484
2020;Sul;PR;VIA_PUBLICA;80 - 89;F;1;11597484
2020;Sul;PR;VIA_PUBLICA;80 - 89;M;1;11597484
2020;Sul;PR;VIA_PUBLICA;N/I;M;1;11597484
2020;Sul;RS;DOMICILIO;20 - 29;M;2;11466630
2020;Sul;RS;DOMICILIO;30 - 39;F;1;11466630
2020;Sul;RS;DOMICILIO;30 - 39;M;2;11466630
2020;Sul;RS;DOMICILIO;40 - 49;F;4;11466630
2020;Sul;RS;DOMICILIO;40 - 49;M;7;11466630
2020;Sul;RS;DOMICILIO;50 - 59;F;7;11466630
2020;Sul;RS;DOMICILIO;50 - 59;M;20;11466630
2020;Sul;RS;DOMICILIO;60 - 69;F;17;11466630
2020;Sul;RS;DOMICILIO;60 - 69;M;11;11466630
2020;Sul;RS;DOMICILIO;70 - 79;F;14;11466630
